id,inv_date,product_code,price_per_unit,units_sold,total_sales,op_profit,op_margin,sales_method_code,market_code,retailer_code
4553,2020-06-15,Prod003,74.0,120,8880.0,3463.2000000000003,0.39,SM003,Mark010,1189833
4554,2020-06-16,Prod004,55.0,90,4950.0,2079.0,0.42,SM003,Mark010,1189833
4555,2020-06-17,Prod005,59.0,56,3304.0,1321.6000000000001,0.4,SM003,Mark010,1189833
4556,2020-06-18,Prod006,78.0,88,6864.0,2196.48,0.32,SM003,Mark010,1189833
4557,2020-06-19,Prod001,55.0,165,9075.0,3720.75,0.41,SM003,Mark010,1189833
4558,2020-06-20,Prod002,60.0,108,6480.0,2462.4,0.38,SM003,Mark010,1189833
4559,2020-06-21,Prod003,61.0,120,7320.0,2781.6,0.38,SM003,Mark010,1189833
4560,2020-06-22,Prod004,59.0,90,5310.0,2336.4,0.44,SM003,Mark010,1189833
4561,2020-06-23,Prod005,60.0,52,3120.0,1185.6,0.38,SM003,Mark010,1189833
4562,2020-06-24,Prod006,75.0,125,9375.0,3093.75,0.33,SM003,Mark010,1189833
4563,2020-06-25,Prod001,71.0,195,13845.0,5814.9,0.42,SM003,Mark010,1189833
4564,2020-06-26,Prod002,74.0,188,13912.0,5147.44,0.37,SM003,Mark010,1189833
4565,2020-06-27,Prod003,72.0,163,11736.0,4459.68,0.38,SM003,Mark010,1189833
4566,2020-06-28,Prod004,75.0,125,9375.0,3750.0,0.4,SM003,Mark010,1189833
4567,2020-06-29,Prod005,82.0,105,8610.0,3357.9,0.39,SM003,Mark010,1189833
4568,2020-06-30,Prod006,98.0,182,17836.0,6064.240000000001,0.34,SM003,Mark010,1189833
4569,2020-07-01,Prod001,73.0,239,17447.0,6978.8,0.4,SM003,Mark010,1189833
4570,2020-07-02,Prod002,82.0,182,14924.0,5372.639999999999,0.36,SM003,Mark010,1189833
4571,2020-07-03,Prod003,78.0,175,13650.0,4777.5,0.35,SM003,Mark010,1189833
4572,2020-07-04,Prod004,78.0,137,10686.0,4381.259999999999,0.41,SM003,Mark010,1189833
4573,2020-07-05,Prod005,77.0,144,11088.0,3880.7999999999997,0.35,SM003,Mark010,1189833
4574,2020-07-06,Prod006,95.0,155,14725.0,5153.75,0.35,SM003,Mark010,1189833
4575,2020-07-07,Prod001,80.0,217,17360.0,7811.999999999999,0.44999999999999996,SM003,Mark010,1189833
4576,2020-07-08,Prod002,77.0,210,16170.0,6306.3,0.39,SM003,Mark010,1189833
4577,2020-07-09,Prod003,73.0,163,11899.0,4164.65,0.35,SM003,Mark010,1189833
4578,2020-07-10,Prod004,74.0,155,11470.0,5046.8,0.44,SM003,Mark010,1189833
4579,2020-07-11,Prod005,71.0,155,11005.0,4291.95,0.39,SM003,Mark010,1189833
4580,2020-07-12,Prod006,76.0,108,8208.0,2708.6400000000003,0.33,SM003,Mark010,1189833
4581,2020-07-13,Prod001,64.0,156,9984.0,4093.4399999999996,0.41,SM003,Mark010,1189833
4582,2020-07-14,Prod002,71.0,174,12354.0,4323.9,0.35,SM003,Mark010,1189833
4583,2020-07-15,Prod003,63.0,135,8505.0,3146.85,0.37,SM003,Mark010,1189833
4584,2020-07-16,Prod004,67.0,112,7504.0,3001.6000000000004,0.4,SM003,Mark010,1189833
4585,2020-07-17,Prod005,72.0,111,7992.0,3196.8,0.4,SM003,Mark010,1189833
4586,2020-07-18,Prod006,62.0,113,7006.0,2452.1,0.35,SM003,Mark010,1189833
4587,2020-07-19,Prod001,58.0,149,8642.0,3456.8,0.4,SM003,Mark010,1189833
4588,2020-07-20,Prod002,64.0,138,8832.0,3267.84,0.37,SM003,Mark010,1189833
4589,2020-07-21,Prod003,56.0,113,6328.0,2278.08,0.36,SM003,Mark010,1189833
4590,2020-07-22,Prod004,58.0,98,5684.0,2500.96,0.44,SM003,Mark010,1189833
4591,2020-07-23,Prod005,69.0,94,6486.0,2270.1,0.35,SM003,Mark010,1189833
4592,2020-07-24,Prod006,71.0,101,7171.0,2509.85,0.35,SM003,Mark010,1189833
4593,2020-07-25,Prod001,54.0,162,8748.0,3849.12,0.44,SM003,Mark010,1189833
4594,2020-07-26,Prod002,60.0,188,11280.0,4173.6,0.37,SM003,Mark010,1189833
4595,2020-07-27,Prod003,54.0,124,6696.0,2477.52,0.37,SM003,Mark010,1189833
4596,2020-07-28,Prod004,69.0,117,8073.0,3471.39,0.43,SM003,Mark010,1189833
4597,2020-07-29,Prod005,85.0,115,9775.0,3910.0,0.4,SM003,Mark010,1189833
4598,2020-07-30,Prod006,88.0,138,12144.0,3764.64,0.31,SM003,Mark010,1189833
4599,2020-07-31,Prod001,78.0,188,14664.0,5865.6,0.4,SM003,Mark010,1189833
4600,2020-08-01,Prod002,77.0,195,15015.0,5705.7,0.38,SM003,Mark010,1189833
4601,2020-08-02,Prod003,73.0,138,10074.0,3928.86,0.39,SM003,Mark010,1189833
4602,2020-08-03,Prod004,76.0,138,10488.0,4509.84,0.43,SM003,Mark010,1189833
4603,2020-08-04,Prod005,82.0,133,10906.0,4144.28,0.38,SM003,Mark010,1189833
4604,2020-08-05,Prod006,86.0,150,12900.0,4386.0,0.34,SM003,Mark010,1189833
4605,2020-08-06,Prod001,44.0,273,12012.0,6606.6,0.55,SM003,Mark010,1185732
4606,2020-08-07,Prod002,41.0,221,9061.0,4439.89,0.49,SM003,Mark010,1185732
4607,2020-08-08,Prod003,34.0,230,7820.0,3049.8,0.39,SM003,Mark010,1185732
4608,2020-08-09,Prod004,38.0,175,6650.0,2660.0,0.4,SM003,Mark010,1185732
4609,2020-08-10,Prod005,50.0,195,9750.0,4875.0,0.5,SM003,Mark011,1185732
4610,2020-08-11,Prod006,41.0,247,10127.0,6278.74,0.62,SM003,Mark011,1185732
4611,2020-08-12,Prod001,43.0,319,13717.0,7818.6900000000005,0.5700000000000001,SM003,Mark011,1185732
4612,2020-08-13,Prod002,43.0,195,8385.0,4108.65,0.49,SM003,Mark011,1185732
4613,2020-08-14,Prod003,32.0,240,7680.0,2918.4,0.38,SM003,Mark011,1185732
4614,2020-08-15,Prod004,38.0,169,6422.0,2825.68,0.44,SM003,Mark011,1189833
4615,2020-08-16,Prod005,53.0,218,11554.0,5545.92,0.48,SM003,Mark011,1185732
4616,2020-08-17,Prod006,41.0,221,9061.0,5889.650000000001,0.65,SM003,Mark011,1185732
4617,2020-08-18,Prod001,41.0,268,10988.0,6592.8,0.6,SM003,Mark011,1185732
4618,2020-08-19,Prod002,42.0,225,9450.0,4536.0,0.48,SM003,Mark011,1185732
4619,2020-08-20,Prod003,32.0,217,6944.0,2430.3999999999996,0.35,SM003,Mark011,1185732
4620,2020-08-21,Prod004,36.0,175,6300.0,2520.0,0.4,SM003,Mark011,1185732
4621,2020-08-22,Prod005,53.0,182,9646.0,4437.16,0.45999999999999996,SM003,Mark011,1185732
4622,2020-08-23,Prod006,42.0,225,9450.0,6048.0,0.64,SM003,Mark011,1185732
4623,2020-04-24,Prod001,42.0,256,10752.0,6236.160000000001,0.5800000000000001,SM003,Mark011,1185732
4624,2020-04-24,Prod002,41.0,210,8610.0,4305.0,0.5,SM003,Mark011,1185732
4625,2020-04-24,Prod003,32.0,203,6496.0,2598.4,0.4,SM003,Mark011,1189833
4626,2020-04-24,Prod004,38.0,189,7182.0,3231.8999999999996,0.44999999999999996,SM003,Mark011,1189833
4627,2020-04-24,Prod005,52.0,196,10192.0,4586.4,0.44999999999999996,SM003,Mark011,1189833
4628,2020-04-24,Prod006,44.0,208,9152.0,5491.2,0.6,SM003,Mark011,1189833
4629,2020-04-24,Prod001,52.0,300,15600.0,8736.0,0.56,SM003,Mark011,1189833
4630,2020-04-24,Prod002,54.0,194,10476.0,5238.0,0.5,SM003,Mark011,1189833
4631,2020-04-24,Prod003,47.0,188,8836.0,3269.32,0.37,SM003,Mark011,1189833
4632,2020-04-24,Prod004,49.0,175,8575.0,3687.25,0.43,SM003,Mark011,1189833
4633,2020-04-24,Prod005,58.0,196,11368.0,5342.96,0.47,SM003,Mark011,1189833
4634,2020-04-24,Prod006,64.0,248,15872.0,10158.08,0.64,SM003,Mark011,1189833
4635,2020-04-24,Prod001,55.0,290,15950.0,9410.500000000002,0.5900000000000001,SM003,Mark011,1189833
4636,2020-04-24,Prod002,54.0,206,11124.0,5450.76,0.49,SM003,Mark011,1189833
4637,2020-09-07,Prod003,49.0,208,10192.0,3567.2,0.35,SM003,Mark011,1189833
4638,2020-09-08,Prod004,47.0,217,10199.0,4079.6000000000004,0.4,SM003,Mark011,1189833
4639,2020-09-09,Prod005,62.0,233,14446.0,7078.54,0.49,SM003,Mark011,1189833
4640,2020-09-10,Prod006,63.0,259,16317.0,10606.050000000001,0.65,SM003,Mark011,1189833
4641,2020-09-11,Prod001,60.0,299,17940.0,10764.0,0.6,SM003,Mark011,1189833
4642,2020-09-12,Prod002,57.0,225,12825.0,5899.499999999999,0.45999999999999996,SM003,Mark011,1189833
4643,2020-09-13,Prod003,50.0,215,10750.0,3977.5,0.37,SM003,Mark011,1189833
4644,2020-09-14,Prod004,53.0,233,12349.0,5310.07,0.43,SM003,Mark011,1189833
4645,2020-09-15,Prod005,61.0,208,12688.0,6217.12,0.49,SM003,Mark011,1189833
4646,2020-09-16,Prod006,67.0,244,16348.0,10626.2,0.65,SM003,Mark011,1189833
4647,2020-09-17,Prod001,60.0,304,18240.0,10396.800000000001,0.5700000000000001,SM003,Mark011,1189833
4648,2020-09-18,Prod002,55.0,252,13860.0,6236.999999999999,0.44999999999999996,SM003,Mark011,1189833
4649,2020-09-19,Prod003,53.0,231,12243.0,4529.91,0.37,SM003,Mark011,1189833
4650,2020-09-20,Prod004,44.0,233,10252.0,4100.8,0.4,SM003,Mark011,1185732
4651,2020-09-21,Prod005,52.0,225,11700.0,5264.999999999999,0.44999999999999996,SM003,Mark011,1185732
4652,2020-09-22,Prod006,56.0,278,15568.0,9496.48,0.61,SM003,Mark011,1185732
4653,2020-09-23,Prod001,53.0,284,15052.0,8278.6,0.55,SM003,Mark011,1185732
4654,2020-09-24,Prod002,46.0,255,11730.0,5278.499999999999,0.44999999999999996,SM003,Mark011,1185732
4655,2020-09-25,Prod003,41.0,225,9225.0,3413.25,0.37,SM003,Mark011,1128299
4656,2020-09-26,Prod004,42.0,210,8820.0,3792.6,0.43,SM003,Mark011,1128299
4657,2020-09-27,Prod005,50.0,210,10500.0,5250.0,0.5,SM003,Mark011,1128299
4658,2020-09-28,Prod006,55.0,223,12265.0,7726.95,0.63,SM003,Mark011,1128299
4659,2020-09-29,Prod001,56.0,270,15120.0,9072.0,0.6,SM003,Mark011,1128299
4660,2020-09-30,Prod002,47.0,215,10105.0,4547.25,0.44999999999999996,SM003,Mark011,1128299
4661,2020-10-01,Prod003,47.0,203,9541.0,3720.9900000000002,0.39,SM003,Mark011,1128299
4662,2020-10-02,Prod004,45.0,182,8190.0,3603.6,0.44,SM003,Mark011,1128299
4663,2020-10-03,Prod005,57.0,189,10773.0,5386.5,0.5,SM003,Mark011,1128299
4664,2020-10-04,Prod006,59.0,223,13157.0,8552.050000000001,0.65,SM003,Mark011,1128299
4665,2020-10-05,Prod001,56.0,244,13664.0,7925.120000000001,0.5800000000000001,SM003,Mark011,1128299
4666,2020-10-06,Prod002,49.0,224,10976.0,5268.48,0.48,SM003,Mark011,1128299
4667,2020-10-07,Prod003,46.0,224,10304.0,3812.48,0.37,SM003,Mark011,1128299
4668,2020-10-08,Prod004,49.0,202,9898.0,4355.12,0.44,SM003,Mark011,1128299
4669,2020-10-09,Prod005,64.0,195,12480.0,6240.0,0.5,SM003,Mark011,1128299
4670,2020-10-10,Prod006,64.0,213,13632.0,8179.2,0.6,SM003,Mark011,1128299
4671,2020-05-24,Prod001,63.0,323,20349.0,11395.44,0.56,SM003,Mark011,1128299
4672,2020-05-24,Prod002,51.0,254,12954.0,6088.38,0.47,SM003,Mark011,1128299
4673,2020-05-24,Prod003,52.0,248,12896.0,4771.5199999999995,0.37,SM003,Mark011,1128299
4674,2020-05-24,Prod004,54.0,209,11286.0,4852.98,0.43,SM003,Mark011,1128299
4675,2020-05-24,Prod005,60.0,202,12120.0,5938.8,0.49,SM003,Mark011,1185732
4676,2020-05-24,Prod006,64.0,219,14016.0,8830.08,0.63,SM003,Mark011,1185732
4677,2020-10-17,Prod001,33.0,131,4323.0,1945.3500000000004,0.45000000000000007,SM003,Mark011,1185732
4678,2020-10-18,Prod002,33.0,65,2145.0,858.0,0.4,SM003,Mark011,1185732
4679,2020-10-19,Prod003,24.0,63,1512.0,665.28,0.44,SM003,Mark011,1185732
4680,2020-10-20,Prod004,29.0,26,754.0,339.30000000000007,0.45000000000000007,SM003,Mark011,1185732
4681,2020-10-21,Prod005,43.0,39,1677.0,754.65,0.44999999999999996,SM003,Mark012,1185732
4682,2020-10-22,Prod006,32.0,65,2080.0,1164.8000000000002,0.56,SM003,Mark012,1185732
4683,2020-10-23,Prod001,32.0,135,4320.0,1944.0000000000002,0.45000000000000007,SM003,Mark012,1185732
4684,2020-10-24,Prod002,34.0,38,1292.0,581.4,0.44999999999999996,SM003,Mark012,1185732
4685,2020-10-25,Prod003,25.0,56,1400.0,588.0,0.42,SM003,Mark012,1185732
4686,2020-10-26,Prod004,27.0,20,540.0,253.8,0.47000000000000003,SM003,Mark012,1185732
4687,2020-10-27,Prod005,41.0,44,1804.0,739.64,0.41,SM003,Mark012,1185732
4688,2020-10-28,Prod006,34.0,65,2210.0,1215.5,0.55,SM003,Mark012,1185732
4689,2020-10-29,Prod001,39.0,116,4524.0,2262.0,0.5,SM003,Mark012,1185732
4690,2020-10-30,Prod002,38.0,35,1330.0,532.0,0.4,SM003,Mark012,1185732
4691,2020-10-31,Prod003,29.0,53,1537.0,691.65,0.44999999999999996,SM003,Mark012,1185732
4692,2020-11-01,Prod004,32.0,7,224.0,112.0,0.5,SM003,Mark012,1185732
4693,2020-11-02,Prod005,47.0,19,893.0,375.06,0.42,SM003,Mark012,1185732
4694,2020-11-03,Prod006,38.0,47,1786.0,982.3000000000001,0.55,SM003,Mark012,1185732
4695,2020-11-04,Prod001,36.0,120,4320.0,2030.4,0.47000000000000003,SM003,Mark012,1185732
4696,2020-11-05,Prod002,38.0,28,1064.0,446.88,0.42,SM003,Mark012,1185732
4697,2020-11-06,Prod003,29.0,26,754.0,331.76,0.44,SM003,Mark012,1185732
4698,2020-11-07,Prod004,32.0,7,224.0,112.0,0.5,SM003,Mark012,1185732
4699,2020-11-08,Prod005,47.0,14,658.0,263.2,0.4,SM003,Mark012,1185732
4700,2020-11-09,Prod006,36.0,53,1908.0,1144.8,0.6,SM003,Mark012,1185732
4701,2020-11-10,Prod001,48.0,116,5568.0,2616.96,0.47000000000000003,SM003,Mark012,1185732
4702,2020-11-11,Prod002,44.0,44,1936.0,793.76,0.41,SM003,Mark012,1185732
4703,2020-11-12,Prod003,37.0,38,1406.0,618.64,0.44,SM003,Mark012,1185732
4704,2020-11-13,Prod004,36.0,13,468.0,229.32000000000002,0.49000000000000005,SM003,Mark012,1185732
4705,2020-11-14,Prod005,50.0,20,1000.0,410.0,0.41,SM003,Mark012,1185732
4706,2020-11-15,Prod006,58.0,51,2958.0,1745.2200000000003,0.5900000000000001,SM003,Mark012,1185732
4707,2020-11-16,Prod001,44.0,106,4664.0,2285.36,0.49000000000000005,SM003,Mark012,1185732
4708,2020-11-17,Prod002,38.0,49,1862.0,763.42,0.41,SM003,Mark012,1185732
4709,2020-11-18,Prod003,33.0,47,1551.0,697.9499999999999,0.44999999999999996,SM003,Mark012,1185732
4710,2020-11-19,Prod004,32.0,45,1440.0,676.8000000000001,0.47000000000000003,SM003,Mark012,1185732
4711,2020-11-20,Prod005,49.0,45,2205.0,926.0999999999999,0.42,SM003,Mark012,1185732
4712,2020-11-21,Prod006,53.0,81,4293.0,2404.0800000000004,0.56,SM003,Mark012,1185732
4713,2020-11-22,Prod001,49.0,160,7840.0,3684.8,0.47000000000000003,SM003,Mark012,1185732
4714,2020-11-23,Prod002,42.0,75,3150.0,1417.4999999999998,0.44999999999999996,SM003,Mark012,1185732
4715,2020-11-24,Prod003,36.0,63,2268.0,952.56,0.42,SM003,Mark012,1185732
4716,2020-11-25,Prod004,38.0,51,1938.0,930.2400000000001,0.48000000000000004,SM003,Mark012,1185732
4717,2020-11-26,Prod005,49.0,58,2842.0,1165.22,0.41,SM003,Mark012,1185732
4718,2020-11-27,Prod006,54.0,98,5292.0,2910.6000000000004,0.55,SM003,Mark012,1185732
4719,2020-11-28,Prod001,47.0,137,6439.0,3026.3300000000004,0.47000000000000003,SM003,Mark012,1185732
4720,2020-11-29,Prod002,43.0,87,3741.0,1533.81,0.41,SM003,Mark012,1185732
4721,2020-11-30,Prod003,37.0,68,2516.0,1006.4000000000001,0.4,SM003,Mark012,1185732
4722,2020-12-01,Prod004,33.0,47,1551.0,759.9900000000001,0.49000000000000005,SM003,Mark012,1185732
4723,2020-12-02,Prod005,42.0,42,1764.0,723.24,0.41,SM003,Mark012,1185732
4724,2020-12-03,Prod006,46.0,88,4048.0,2307.36,0.5700000000000001,SM003,Mark012,1185732
4725,2020-12-04,Prod001,43.0,113,4859.0,2332.32,0.48000000000000004,SM003,Mark012,1185732
4726,2020-12-05,Prod002,37.0,73,2701.0,1215.4499999999998,0.44999999999999996,SM003,Mark012,1185732
4727,2020-12-06,Prod003,24.0,41,984.0,393.6,0.4,SM003,Mark012,1185732
4728,2020-12-07,Prod004,24.0,31,744.0,342.24,0.46,SM003,Mark012,1185732
4729,2020-12-08,Prod005,32.0,34,1088.0,478.72,0.44,SM003,Mark012,1185732
4730,2020-12-09,Prod006,39.0,52,2028.0,1155.96,0.5700000000000001,SM003,Mark012,1185732
4731,2020-12-10,Prod001,41.0,98,4018.0,1888.46,0.47000000000000003,SM003,Mark012,1185732
4732,2020-12-11,Prod002,34.0,58,1972.0,847.96,0.43,SM003,Mark012,1185732
4733,2020-12-12,Prod003,32.0,25,800.0,336.0,0.42,SM003,Mark012,1185732
4734,2020-12-13,Prod004,32.0,21,672.0,309.12,0.46,SM003,Mark012,1185732
4735,2020-12-14,Prod005,41.0,19,779.0,327.18,0.42,SM003,Mark012,1185732
4736,2020-12-15,Prod006,49.0,60,2940.0,1764.0,0.6,SM003,Mark012,1185732
4737,2020-12-16,Prod001,46.0,91,4186.0,1967.42,0.47000000000000003,SM003,Mark012,1185732
4738,2020-12-17,Prod002,38.0,52,1976.0,790.4000000000001,0.4,SM003,Mark012,1185732
4739,2020-12-18,Prod003,36.0,38,1368.0,547.2,0.4,SM003,Mark012,1185732
4740,2020-12-19,Prod004,38.0,45,1710.0,837.9000000000001,0.49000000000000005,SM003,Mark012,1185732
4741,2020-12-20,Prod005,52.0,34,1768.0,742.56,0.42,SM003,Mark012,1185732
4742,2020-12-21,Prod006,59.0,61,3599.0,2159.4,0.6,SM003,Mark012,1185732
4743,2020-12-22,Prod001,50.0,124,6200.0,3100.0,0.5,SM003,Mark012,1185732
4744,2020-12-23,Prod002,42.0,77,3234.0,1455.3,0.44999999999999996,SM003,Mark012,1185732
4745,2020-12-24,Prod003,44.0,56,2464.0,1010.2399999999999,0.41,SM003,Mark012,1185732
4746,2020-12-25,Prod004,44.0,49,2156.0,1056.44,0.49000000000000005,SM003,Mark012,1185732
4747,2020-12-26,Prod005,54.0,44,2376.0,974.16,0.41,SM003,Mark012,1185732
4748,2020-12-27,Prod006,54.0,77,4158.0,2370.0600000000004,0.5700000000000001,SM003,Mark012,1185732
4749,2020-12-28,Prod001,32.0,119,3808.0,2208.6400000000003,0.5800000000000001,SM003,Mark012,1197832
4750,2020-12-29,Prod002,43.0,128,5504.0,2311.68,0.42,SM003,Mark012,1197832
4751,2020-12-30,Prod003,41.0,119,4879.0,2878.6100000000006,0.5900000000000001,SM003,Mark012,1197832
4752,2020-12-31,Prod004,44.0,98,4312.0,2242.2400000000002,0.52,SM003,Mark012,1197832
4753,2021-01-01,Prod005,47.0,77,3619.0,2714.2500000000005,0.7500000000000001,SM003,Mark013,1197832
4754,2021-01-02,Prod006,43.0,138,5934.0,2314.26,0.39,SM003,Mark013,1197832
4755,2021-01-03,Prod001,34.0,158,5372.0,3062.0400000000004,0.5700000000000001,SM003,Mark013,1197832
4756,2021-01-04,Prod002,42.0,123,5166.0,2324.7,0.44999999999999996,SM003,Mark013,1197832
4757,2021-01-05,Prod003,43.0,122,5246.0,2990.2200000000003,0.5700000000000001,SM003,Mark013,1197832
4758,2021-01-06,Prod004,44.0,81,3564.0,1960.1999999999998,0.5499999999999999,SM003,Mark013,1197832
4759,2021-01-07,Prod005,48.0,59,2832.0,2039.0400000000002,0.7200000000000001,SM003,Mark013,1197832
4760,2021-01-08,Prod006,43.0,119,5117.0,1893.29,0.37,SM003,Mark013,1197832
4761,2021-01-09,Prod001,32.0,173,5536.0,3044.8,0.55,SM003,Mark013,1197832
4762,2021-01-10,Prod002,41.0,115,4715.0,1933.1499999999999,0.41,SM003,Mark013,1197832
4763,2021-01-11,Prod003,42.0,128,5376.0,3064.32,0.5700000000000001,SM003,Mark013,1197832
4764,2021-01-12,Prod004,44.0,91,4004.0,2122.12,0.53,SM003,Mark013,1197832
4765,2021-01-13,Prod005,48.0,60,2880.0,2044.8000000000002,0.7100000000000001,SM003,Mark013,1197832
4766,2021-01-14,Prod006,42.0,112,4704.0,1834.5600000000002,0.39,SM003,Mark013,1197832
4767,2021-01-15,Prod001,44.0,161,7084.0,4179.56,0.5900000000000001,SM003,Mark013,1197832
4768,2021-01-16,Prod002,43.0,101,4343.0,1954.35,0.44999999999999996,SM003,Mark013,1197832
4769,2021-01-17,Prod003,44.0,120,5280.0,3168.0,0.6,SM003,Mark013,1197832
4770,2021-01-18,Prod004,36.0,78,2808.0,1404.0,0.5,SM003,Mark013,1197832
4771,2021-01-19,Prod005,44.0,56,2464.0,1823.3600000000004,0.7400000000000001,SM003,Mark013,1197832
4772,2021-01-20,Prod006,55.0,101,5555.0,2166.4500000000003,0.39,SM003,Mark013,1197832
4773,2021-01-21,Prod001,39.0,150,5850.0,3334.5000000000005,0.5700000000000001,SM003,Mark013,1197832
4774,2021-01-22,Prod002,41.0,106,4346.0,1912.24,0.44,SM003,Mark013,1197832
4775,2021-01-23,Prod003,44.0,111,4884.0,2686.2000000000003,0.55,SM003,Mark013,1197832
4776,2021-01-24,Prod004,38.0,88,3344.0,1772.3200000000002,0.53,SM003,Mark013,1197832
4777,2021-01-25,Prod005,41.0,61,2501.0,1850.7400000000002,0.7400000000000001,SM003,Mark013,1197832
4778,2021-01-26,Prod006,59.0,108,6372.0,2421.36,0.38,SM003,Mark013,1197832
4779,2021-01-27,Prod001,36.0,169,6084.0,3589.5600000000004,0.5900000000000001,SM003,Mark013,1197832
4780,2021-01-28,Prod002,42.0,147,6174.0,2531.3399999999997,0.41,SM003,Mark013,1197832
4781,2021-01-29,Prod003,44.0,165,7260.0,3993.0000000000005,0.55,SM003,Mark013,1197832
4782,2021-01-30,Prod004,38.0,106,4028.0,2134.84,0.53,SM003,Mark013,1197832
4783,2021-01-31,Prod005,41.0,75,3075.0,2275.5000000000005,0.7400000000000001,SM003,Mark013,1197832
4784,2021-02-01,Prod006,55.0,150,8250.0,2970.0,0.36,SM003,Mark013,1197832
4785,2021-02-02,Prod001,37.0,203,7511.0,4431.490000000001,0.5900000000000001,SM003,Mark013,1197832
4786,2021-02-03,Prod002,41.0,156,6396.0,2750.2799999999997,0.43,SM003,Mark013,1197832
4787,2021-02-04,Prod003,44.0,143,6292.0,3712.2800000000007,0.5900000000000001,SM003,Mark013,1197832
4788,2021-02-05,Prod004,36.0,113,4068.0,2156.04,0.53,SM003,Mark013,1197832
4789,2021-02-06,Prod005,42.0,124,5208.0,3645.6000000000004,0.7000000000000001,SM003,Mark013,1197832
4790,2021-02-07,Prod006,58.0,143,8294.0,2902.8999999999996,0.35,SM003,Mark013,1197832
4791,2021-02-08,Prod001,42.0,203,8526.0,4945.080000000001,0.5800000000000001,SM003,Mark013,1197832
4792,2021-02-09,Prod002,54.0,188,10152.0,4365.36,0.43,SM003,Mark013,1197832
4793,2021-02-10,Prod003,49.0,130,6370.0,3758.3000000000006,0.5900000000000001,SM003,Mark013,1197832
4794,2021-02-11,Prod004,41.0,106,4346.0,2346.84,0.54,SM003,Mark013,1197832
4795,2021-02-12,Prod005,52.0,106,5512.0,3858.4000000000005,0.7000000000000001,SM003,Mark013,1197832
4796,2021-02-13,Prod006,56.0,112,6272.0,2383.36,0.38,SM003,Mark013,1197832
4797,2021-02-14,Prod001,41.0,180,7380.0,4280.400000000001,0.5800000000000001,SM003,Mark013,1197832
4798,2021-02-15,Prod002,48.0,156,7488.0,3294.72,0.44,SM003,Mark013,1197832
4799,2021-02-16,Prod003,42.0,117,4914.0,2751.84,0.56,SM003,Mark013,1197832
4800,2021-02-17,Prod004,41.0,116,4756.0,2615.7999999999997,0.5499999999999999,SM003,Mark013,1197832
4801,2021-02-18,Prod005,50.0,100,5000.0,3650.0000000000005,0.7300000000000001,SM003,Mark013,1197832
4802,2021-02-19,Prod006,59.0,122,7198.0,2879.2000000000003,0.4,SM003,Mark013,1197832
4803,2021-02-20,Prod001,44.0,160,7040.0,3942.4000000000005,0.56,SM003,Mark013,1197832
4804,2021-02-21,Prod002,49.0,160,7840.0,3371.2,0.43,SM003,Mark013,1197832
4805,2021-02-22,Prod003,41.0,116,4756.0,2710.92,0.5700000000000001,SM003,Mark013,1197832
4806,2021-02-23,Prod004,44.0,105,4620.0,2402.4,0.52,SM003,Mark013,1197832
4807,2021-02-24,Prod005,54.0,98,5292.0,3969.0000000000005,0.7500000000000001,SM003,Mark013,1197832
4808,2021-02-25,Prod006,58.0,108,6264.0,2442.96,0.39,SM003,Mark013,1197832
4809,2021-02-26,Prod001,38.0,167,6346.0,3744.1400000000003,0.5900000000000001,SM003,Mark013,1197832
4810,2021-02-27,Prod002,42.0,173,7266.0,2979.06,0.41,SM003,Mark013,1197832
4811,2021-02-28,Prod003,37.0,123,4551.0,2594.07,0.5700000000000001,SM003,Mark013,1197832
4812,2021-03-01,Prod004,39.0,119,4641.0,2552.5499999999997,0.5499999999999999,SM003,Mark013,1197832
4813,2021-03-02,Prod005,51.0,113,5763.0,4264.620000000001,0.7400000000000001,SM003,Mark013,1197832
4814,2021-03-03,Prod006,56.0,133,7448.0,2830.2400000000002,0.38,SM003,Mark013,1197832
4815,2021-03-04,Prod001,41.0,196,8036.0,4500.160000000001,0.56,SM003,Mark013,1197832
4816,2021-03-05,Prod002,45.0,182,8190.0,3521.7,0.43,SM003,Mark013,1197832
4817,2021-03-06,Prod003,42.0,133,5586.0,3351.6,0.6,SM003,Mark013,1197832
4818,2021-03-07,Prod004,43.0,143,6149.0,3135.9900000000002,0.51,SM003,Mark013,1197832
4819,2021-03-08,Prod005,53.0,120,6360.0,4642.8,0.7300000000000001,SM003,Mark013,1197832
4820,2021-03-09,Prod006,55.0,130,7150.0,2860.0,0.4,SM003,Mark013,1197832
4821,2021-03-10,Prod001,18.0,210,3780.0,1890.0,0.5,SM003,Mark013,1128299
4822,2021-03-11,Prod002,29.0,182,5278.0,2427.8799999999997,0.45999999999999996,SM003,Mark013,1128299
4823,2021-03-12,Prod003,27.0,130,3510.0,1579.4999999999998,0.44999999999999996,SM003,Mark013,1128299
4824,2021-03-13,Prod004,32.0,135,4320.0,2462.4,0.5700000000000001,SM003,Mark013,1128299
4825,2021-03-14,Prod005,39.0,95,3705.0,1482.0,0.4,SM003,Mark014,1128299
4826,2021-03-15,Prod006,33.0,125,4125.0,2681.25,0.65,SM003,Mark014,1128299
4827,2021-03-16,Prod001,24.0,169,4056.0,2028.0,0.5,SM003,Mark014,1128299
4828,2021-03-17,Prod002,33.0,181,5973.0,2867.04,0.48,SM003,Mark014,1128299
