id,inv_date,year,month,day_of_week,day_name,id,inv_date,product_code,price_per_unit,units_sold,total_sales,op_profit,op_margin,sales_method_code,market_code,retailer_code
324,2021-07-09,2021,7,4,Friday,1327,2021-07-09,Prod004,80,500,400000,100000,0.25,SM002,Mark019,1185732
324,2021-07-09,2021,7,4,Friday,7088,2021-07-09,Prod005,51,50,2550,1071,0.42,SM003,Mark045,1189833
324,2021-07-09,2021,7,4,Friday,3200,2021-07-09,Prod005,55.0,200,110000.0,33000,0.3,SM001,Mark045,1189833
324,2021-07-09,2021,7,4,Friday,6368,2021-07-09,Prod005,59,154,9086,4179.56,0.46,SM003,Mark035,1128298
324,2021-07-09,2021,7,4,Friday,2480,2021-07-09,Prod005,65,550,357500,125125.0,0.35,SM003,Mark035,1128298
324,2021-07-09,2021,7,4,Friday,5216,2021-07-09,Prod005,80,149,11920,3576,0.3,SM003,Mark019,1185732
324,2021-07-09,2021,7,4,Friday,1328,2021-07-09,Prod005,85.0,550,467500.0,70125,0.15,SM002,Mark019,1185732
324,2021-07-09,2021,7,4,Friday,7089,2021-07-09,Prod006,54,101,5454,2781.54,0.51,SM003,Mark045,1189833
324,2021-07-09,2021,7,4,Friday,3201,2021-07-09,Prod006,60.0,375,225000.0,90000.0,0.4,SM001,Mark045,1189833
324,2021-07-09,2021,7,4,Friday,6369,2021-07-09,Prod006,69,181,12489,7868.07,0.63,SM003,Mark035,1128298
324,2021-07-09,2021,7,4,Friday,2481,2021-07-09,Prod006,70,725,507500,253750,0.5,SM003,Mark035,1128298
324,2021-07-09,2021,7,4,Friday,5217,2021-07-09,Prod006,96,154,14784,7687.68,0.52,SM003,Mark019,1185732
324,2021-07-09,2021,7,4,Friday,1329,2021-07-09,Prod006,100,550,550000,220000,0.4,SM002,Mark019,1185732
325,2021-07-10,2021,7,5,Saturday,8596,2021-07-10,Prod001,28,248,6944,2985.92,0.43,SM002,Mark026,1189833
325,2021-07-10,2021,7,5,Saturday,5716,2021-07-10,Prod001,34,224,7616,3960.32,0.52,SM003,Mark026,1189833
325,2021-07-10,2021,7,5,Saturday,1828,2021-07-10,Prod001,35,800,280000,112000,0.4,SM001,Mark026,1189833
325,2021-07-10,2021,7,5,Saturday,9532,2021-07-10,Prod001,45,209,9405,4890.6,0.52,SM002,Mark053,1128298
325,2021-07-10,2021,7,5,Saturday,5428,2021-07-10,Prod001,48,228,10944,7004.16,0.64,SM003,Mark022,1197832
325,2021-07-10,2021,7,5,Saturday,1540,2021-07-10,Prod001,50,875,437500,218750,0.5,SM001,Mark022,1197832
325,2021-07-10,2021,7,5,Saturday,7660,2021-07-10,Prod001,54,182,9828,5601.96,0.57,SM003,Mark053,1128298
325,2021-07-10,2021,7,5,Saturday,3772,2021-07-10,Prod001,60,675,405000,182250,0.45,SM001,Mark053,1128298
325,2021-07-10,2021,7,5,Saturday,8597,2021-07-10,Prod002,20,182,3640,1419.6,0.39,SM002,Mark026,1189833
325,2021-07-10,2021,7,5,Saturday,5717,2021-07-10,Prod002,29,160,4640,2227.2,0.48,SM003,Mark026,1189833
325,2021-07-10,2021,7,5,Saturday,1829,2021-07-10,Prod002,30.0,550,165000.0,57750.0,0.35,SM001,Mark026,1189833
325,2021-07-10,2021,7,5,Saturday,9533,2021-07-10,Prod002,42,145,6090,3045,0.5,SM002,Mark053,1128298
325,2021-07-10,2021,7,5,Saturday,5429,2021-07-10,Prod002,44,163,7172,3083.96,0.43,SM003,Mark022,1197832
325,2021-07-10,2021,7,5,Saturday,1541,2021-07-10,Prod002,45.0,625,281250.0,84375.0,0.3,SM001,Mark022,1197832
325,2021-07-10,2021,7,5,Saturday,7661,2021-07-10,Prod002,51,115,5865,3284.4,0.56,SM003,Mark053,1128298
325,2021-07-10,2021,7,5,Saturday,3773,2021-07-10,Prod002,55.0,425,233750.0,105187.5,0.45,SM001,Mark053,1128298
325,2021-07-10,2021,7,5,Saturday,4943,2021-07-10,Prod003,18,25,450,216,0.48,SM003,Mark015,1185732
325,2021-07-10,2021,7,5,Saturday,8598,2021-07-10,Prod003,19,157,2983,1163.37,0.39,SM002,Mark026,1189833
325,2021-07-10,2021,7,5,Saturday,1055,2021-07-10,Prod003,20,100,20000,7000,0.35,SM002,Mark015,1185732
325,2021-07-10,2021,7,5,Saturday,5718,2021-07-10,Prod003,24,138,3312,1589.76,0.48,SM003,Mark026,1189833
325,2021-07-10,2021,7,5,Saturday,1830,2021-07-10,Prod003,25.0,475,118750.0,41562.5,0.35,SM001,Mark026,1189833
325,2021-07-10,2021,7,5,Saturday,9534,2021-07-10,Prod003,33,109,3597,1330.89,0.37,SM002,Mark053,1128298
325,2021-07-10,2021,7,5,Saturday,5430,2021-07-10,Prod003,38,149,5662,2717.76,0.48,SM003,Mark022,1197832
325,2021-07-10,2021,7,5,Saturday,1542,2021-07-10,Prod003,40,550,220000,77000,0.35,SM001,Mark022,1197832
325,2021-07-10,2021,7,5,Saturday,7662,2021-07-10,Prod003,46,98,4508,2163.84,0.48,SM003,Mark053,1128298
325,2021-07-10,2021,7,5,Saturday,3774,2021-07-10,Prod003,50,350,175000,61250.0,0.35,SM001,Mark053,1128298
325,2021-07-10,2021,7,5,Saturday,8599,2021-07-10,Prod004,16,128,2048,962.56,0.47,SM002,Mark026,1189833
325,2021-07-10,2021,7,5,Saturday,5719,2021-07-10,Prod004,23,115,2645,1322.5,0.5,SM003,Mark026,1189833
325,2021-07-10,2021,7,5,Saturday,1831,2021-07-10,Prod004,25.0,425,106250.0,42500.0,0.4,SM001,Mark026,1189833
325,2021-07-10,2021,7,5,Saturday,9535,2021-07-10,Prod004,36,96,3456,1451.52,0.42,SM002,Mark053,1128298
325,2021-07-10,2021,7,5,Saturday,5431,2021-07-10,Prod004,39,150,5850,2749.5,0.47,SM003,Mark022,1197832
325,2021-07-10,2021,7,5,Saturday,1543,2021-07-10,Prod004,40,500,200000,70000,0.35,SM001,Mark022,1197832
325,2021-07-10,2021,7,5,Saturday,7663,2021-07-10,Prod004,46,90,4140,2028.6,0.49,SM003,Mark053,1128298
325,2021-07-10,2021,7,5,Saturday,3775,2021-07-10,Prod004,50,300,150000,52500,0.35,SM001,Mark053,1128298
325,2021-07-10,2021,7,5,Saturday,8600,2021-07-10,Prod005,28,140,3920,1489.6,0.38,SM002,Mark026,1189833
325,2021-07-10,2021,7,5,Saturday,5720,2021-07-10,Prod005,32,128,4096,1884.16,0.46,SM003,Mark026,1189833
325,2021-07-10,2021,7,5,Saturday,1832,2021-07-10,Prod005,35,425,148750,52062.5,0.35,SM001,Mark026,1189833
325,2021-07-10,2021,7,5,Saturday,9536,2021-07-10,Prod005,39,114,4446,1689.48,0.38,SM002,Mark053,1128298
325,2021-07-10,2021,7,5,Saturday,4213,2021-07-10,Prod005,47,56,2632,1210.72,0.46,SM003,Mark005,1185732
325,2021-07-10,2021,7,5,Saturday,5432,2021-07-10,Prod005,48,137,6576,2761.92,0.42,SM003,Mark022,1197832
325,2021-07-10,2021,7,5,Saturday,325,2021-07-10,Prod005,50,225,112500,39375,0.35,SM002,Mark005,1185732
325,2021-07-10,2021,7,5,Saturday,1544,2021-07-10,Prod005,50,525,262500,78750,0.3,SM001,Mark022,1197832
325,2021-07-10,2021,7,5,Saturday,7664,2021-07-10,Prod005,54,94,5076,2385.72,0.47,SM003,Mark053,1128298
325,2021-07-10,2021,7,5,Saturday,3776,2021-07-10,Prod005,60,325,195000,68250,0.35,SM001,Mark053,1128298
325,2021-07-10,2021,7,5,Saturday,8601,2021-07-10,Prod006,32,204,6528,3590.4,0.55,SM002,Mark026,1189833
325,2021-07-10,2021,7,5,Saturday,5721,2021-07-10,Prod006,38,150,5700,3705,0.65,SM003,Mark026,1189833
325,2021-07-10,2021,7,5,Saturday,1833,2021-07-10,Prod006,40,600,240000,120000,0.5,SM001,Mark026,1189833
325,2021-07-10,2021,7,5,Saturday,9537,2021-07-10,Prod006,49,175,8575,4030.25,0.47,SM002,Mark053,1128298
325,2021-07-10,2021,7,5,Saturday,5433,2021-07-10,Prod006,51,196,9996,3598.56,0.36,SM003,Mark022,1197832
325,2021-07-10,2021,7,5,Saturday,1545,2021-07-10,Prod006,55.0,700,385000.0,96250.0,0.25,SM001,Mark022,1197832
325,2021-07-10,2021,7,5,Saturday,7665,2021-07-10,Prod006,61,125,7625,3965,0.52,SM003,Mark053,1128298
325,2021-07-10,2021,7,5,Saturday,3777,2021-07-10,Prod006,65,500,325000,130000.0,0.4,SM001,Mark053,1128298
326,2021-07-11,2021,7,6,Sunday,6796,2021-07-11,Prod001,47,154,7238,3329.48,0.46,SM003,Mark041,1185732
326,2021-07-11,2021,7,6,Sunday,2908,2021-07-11,Prod001,50,550,275000,96250,0.35,SM003,Mark041,1185732
326,2021-07-11,2021,7,6,Sunday,6797,2021-07-11,Prod002,44,81,3564,1603.8,0.45,SM003,Mark041,1185732
326,2021-07-11,2021,7,6,Sunday,2909,2021-07-11,Prod002,45.0,300,135000.0,40500.0,0.3,SM003,Mark041,1185732
326,2021-07-11,2021,7,6,Sunday,6798,2021-07-11,Prod003,37,61,2257,947.94,0.42,SM003,Mark041,1185732
326,2021-07-11,2021,7,6,Sunday,2910,2021-07-11,Prod003,40,225,90000,27000,0.3,SM003,Mark041,1185732
326,2021-07-11,2021,7,6,Sunday,4944,2021-07-11,Prod004,19,23,437,227.24,0.52,SM003,Mark015,1185732
326,2021-07-11,2021,7,6,Sunday,1056,2021-07-11,Prod004,20,75,15000,6000,0.4,SM002,Mark015,1185732
326,2021-07-11,2021,7,6,Sunday,6799,2021-07-11,Prod004,38,44,1672,718.96,0.43,SM003,Mark041,1185732
326,2021-07-11,2021,7,6,Sunday,2911,2021-07-11,Prod004,40,175,70000,21000,0.3,SM003,Mark041,1185732
326,2021-07-11,2021,7,6,Sunday,6800,2021-07-11,Prod005,49,52,2548,1172.08,0.46,SM003,Mark041,1185732
326,2021-07-11,2021,7,6,Sunday,2912,2021-07-11,Prod005,50,200,100000,35000,0.35,SM003,Mark041,1185732
326,2021-07-11,2021,7,6,Sunday,6801,2021-07-11,Prod006,53,94,4982,2640.46,0.53,SM003,Mark041,1185732
326,2021-07-11,2021,7,6,Sunday,4214,2021-07-11,Prod006,54,120,6480,3952.8,0.61,SM003,Mark005,1185732
326,2021-07-11,2021,7,6,Sunday,2913,2021-07-11,Prod006,55.0,375,206250.0,82500.0,0.4,SM003,Mark041,1185732
326,2021-07-11,2021,7,6,Sunday,326,2021-07-11,Prod006,55.0,400,220000.0,110000.0,0.5,SM002,Mark005,1185732
327,2021-07-12,2021,7,0,Monday,9028,2021-07-12,Prod001,37,218,8066,3710.36,0.46,SM002,Mark032,1128299
327,2021-07-12,2021,7,0,Monday,6148,2021-07-12,Prod001,47,196,9212,4606,0.5,SM003,Mark032,1128299
327,2021-07-12,2021,7,0,Monday,4215,2021-07-12,Prod001,49,149,7301,3723.51,0.51,SM003,Mark005,1185732
327,2021-07-12,2021,7,0,Monday,327,2021-07-12,Prod001,50,550,275000,110000,0.4,SM002,Mark005,1185732
327,2021-07-12,2021,7,0,Monday,2260,2021-07-12,Prod001,50,725,362500,145000,0.4,SM003,Mark032,1128299
327,2021-07-12,2021,7,0,Monday,6724,2021-07-12,Prod001,51,182,9282,4641,0.5,SM003,Mark040,1197832
327,2021-07-12,2021,7,0,Monday,2836,2021-07-12,Prod001,55.0,675,371250.0,129937.5,0.35,SM003,Mark040,1197832
327,2021-07-12,2021,7,0,Monday,9029,2021-07-12,Prod002,37,173,6401,2944.46,0.46,SM002,Mark032,1128299
327,2021-07-12,2021,7,0,Monday,6725,2021-07-12,Prod002,49,119,5831,2915.5,0.5,SM003,Mark040,1197832
327,2021-07-12,2021,7,0,Monday,2837,2021-07-12,Prod002,50,425,212500,74375,0.35,SM003,Mark040,1197832
327,2021-07-12,2021,7,0,Monday,6149,2021-07-12,Prod002,51,173,8823,4499.73,0.51,SM003,Mark032,1128299
327,2021-07-12,2021,7,0,Monday,2261,2021-07-12,Prod002,55.0,575,316250.0,126500.0,0.4,SM003,Mark032,1128299
327,2021-07-12,2021,7,0,Monday,9030,2021-07-12,Prod003,41,184,7544,3093.04,0.41,SM002,Mark032,1128299
327,2021-07-12,2021,7,0,Monday,6726,2021-07-12,Prod003,42,102,4284,1970.64,0.46,SM003,Mark040,1197832
327,2021-07-12,2021,7,0,Monday,2838,2021-07-12,Prod003,45,350,157500,55125,0.35,SM003,Mark040,1197832
327,2021-07-12,2021,7,0,Monday,6150,2021-07-12,Prod003,50,137,6850,3425,0.5,SM003,Mark032,1128299
327,2021-07-12,2021,7,0,Monday,2262,2021-07-12,Prod003,55.0,525,288750.0,101062.5,0.35,SM003,Mark032,1128299
327,2021-07-12,2021,7,0,Monday,9031,2021-07-12,Prod004,39,128,4992,2246.4,0.45,SM002,Mark032,1128299
327,2021-07-12,2021,7,0,Monday,6727,2021-07-12,Prod004,43,75,3225,1580.25,0.49,SM003,Mark040,1197832
327,2021-07-12,2021,7,0,Monday,2839,2021-07-12,Prod004,45,300,135000,47250,0.35,SM003,Mark040,1197832
327,2021-07-12,2021,7,0,Monday,6151,2021-07-12,Prod004,46,128,5888,3002.88,0.51,SM003,Mark032,1128299
327,2021-07-12,2021,7,0,Monday,2263,2021-07-12,Prod004,50,425,212500,85000,0.4,SM003,Mark032,1128299
327,2021-07-12,2021,7,0,Monday,4945,2021-07-12,Prod005,29,21,609,292.32,0.48,SM003,Mark015,1185732
327,2021-07-12,2021,7,0,Monday,1057,2021-07-12,Prod005,30,75,22500,7875.0,0.35,SM002,Mark015,1185732
327,2021-07-12,2021,7,0,Monday,9032,2021-07-12,Prod005,39,162,6318,2400.84,0.38,SM002,Mark032,1128299
327,2021-07-12,2021,7,0,Monday,6152,2021-07-12,Prod005,54,138,7452,3576.96,0.48,SM003,Mark032,1128299
327,2021-07-12,2021,7,0,Monday,2264,2021-07-12,Prod005,55.0,475,261250.0,91437.5,0.35,SM003,Mark032,1128299
327,2021-07-12,2021,7,0,Monday,6728,2021-07-12,Prod005,56,91,5096,2344.16,0.46,SM003,Mark040,1197832
327,2021-07-12,2021,7,0,Monday,2840,2021-07-12,Prod005,60,325,195000,68250,0.35,SM003,Mark040,1197832
327,2021-07-12,2021,7,0,Monday,9033,2021-07-12,Prod006,51,157,8007,2322.03,0.29,SM002,Mark032,1128299
327,2021-07-12,2021,7,0,Monday,6729,2021-07-12,Prod006,60,140,8400,4116,0.49,SM003,Mark040,1197832
327,2021-07-12,2021,7,0,Monday,2841,2021-07-12,Prod006,65,500,325000,113750,0.35,SM003,Mark040,1197832
327,2021-07-12,2021,7,0,Monday,6153,2021-07-12,Prod006,67,143,9581,3640.78,0.38,SM003,Mark032,1128299
327,2021-07-12,2021,7,0,Monday,2265,2021-07-12,Prod006,70,475,332500,83125,0.25,SM003,Mark032,1128299
328,2021-07-13,2021,7,1,Tuesday,9460,2021-07-13,Prod001,37,180,6660,2197.8,0.33,SM002,Mark052,1128299
328,2021-07-13,2021,7,1,Tuesday,7588,2021-07-13,Prod001,52,150,7800,3276,0.42,SM003,Mark052,1128299
328,2021-07-13,2021,7,1,Tuesday,7300,2021-07-13,Prod001,53,182,9646,4823,0.5,SM003,Mark048,1185732
328,2021-07-13,2021,7,1,Tuesday,3700,2021-07-13,Prod001,55.0,600,330000.0,99000.0,0.3,SM001,Mark052,1128299
328,2021-07-13,2021,7,1,Tuesday,3412,2021-07-13,Prod001,55.0,675,371250.0,129937.5,0.35,SM001,Mark048,1185732
328,2021-07-13,2021,7,1,Tuesday,9461,2021-07-13,Prod002,36,105,3780,1398.6,0.37,SM002,Mark052,1128299
328,2021-07-13,2021,7,1,Tuesday,4216,2021-07-13,Prod002,41,94,3854,1772.84,0.46,SM003,Mark005,1185732
328,2021-07-13,2021,7,1,Tuesday,328,2021-07-13,Prod002,45.0,325,146250.0,51187.5,0.35,SM002,Mark005,1185732
328,2021-07-13,2021,7,1,Tuesday,7301,2021-07-13,Prod002,47,119,5593,2516.85,0.45,SM003,Mark048,1185732
328,2021-07-13,2021,7,1,Tuesday,7589,2021-07-13,Prod002,49,105,5145,2212.35,0.43,SM003,Mark052,1128299
328,2021-07-13,2021,7,1,Tuesday,3701,2021-07-13,Prod002,50,350,175000,52500,0.3,SM001,Mark052,1128299
328,2021-07-13,2021,7,1,Tuesday,3413,2021-07-13,Prod002,50,425,212500,74375,0.35,SM001,Mark048,1185732
328,2021-07-13,2021,7,1,Tuesday,9462,2021-07-13,Prod003,32,88,2816,844.8,0.3,SM002,Mark052,1128299
328,2021-07-13,2021,7,1,Tuesday,7590,2021-07-13,Prod003,41,77,3157,1168.09,0.37,SM003,Mark052,1128299
328,2021-07-13,2021,7,1,Tuesday,7302,2021-07-13,Prod003,41,102,4182,2258.28,0.54,SM003,Mark048,1185732
328,2021-07-13,2021,7,1,Tuesday,3702,2021-07-13,Prod003,45,275,123750,30937.5,0.25,SM001,Mark052,1128299
328,2021-07-13,2021,7,1,Tuesday,3414,2021-07-13,Prod003,45,350,157500,63000,0.4,SM001,Mark048,1185732
328,2021-07-13,2021,7,1,Tuesday,9463,2021-07-13,Prod004,34,77,2618,837.76,0.32,SM002,Mark052,1128299
328,2021-07-13,2021,7,1,Tuesday,7303,2021-07-13,Prod004,43,90,3870,2051.1,0.53,SM003,Mark048,1185732
328,2021-07-13,2021,7,1,Tuesday,7591,2021-07-13,Prod004,44,56,2464,887.04,0.36,SM003,Mark052,1128299
328,2021-07-13,2021,7,1,Tuesday,3703,2021-07-13,Prod004,45,225,101250,25312.5,0.25,SM001,Mark052,1128299
328,2021-07-13,2021,7,1,Tuesday,3415,2021-07-13,Prod004,45,300,135000,54000,0.4,SM001,Mark048,1185732
328,2021-07-13,2021,7,1,Tuesday,9464,2021-07-13,Prod005,41,80,3280,1016.8,0.31,SM002,Mark052,1128299
328,2021-07-13,2021,7,1,Tuesday,7304,2021-07-13,Prod005,51,94,4794,1965.54,0.41,SM003,Mark048,1185732
328,2021-07-13,2021,7,1,Tuesday,7592,2021-07-13,Prod005,53,68,3604,1405.56,0.39,SM003,Mark052,1128299
328,2021-07-13,2021,7,1,Tuesday,3704,2021-07-13,Prod005,55.0,250,137500.0,34375.0,0.25,SM001,Mark052,1128299
328,2021-07-13,2021,7,1,Tuesday,3416,2021-07-13,Prod005,55.0,325,178750.0,53625.0,0.3,SM001,Mark048,1185732
328,2021-07-13,2021,7,1,Tuesday,4946,2021-07-13,Prod006,34,39,1326,822.12,0.62,SM003,Mark015,1185732
328,2021-07-13,2021,7,1,Tuesday,1058,2021-07-13,Prod006,35,150,52500,26250,0.5,SM002,Mark015,1185732
328,2021-07-13,2021,7,1,Tuesday,9465,2021-07-13,Prod006,41,132,5412,1731.84,0.32,SM002,Mark052,1128299
328,2021-07-13,2021,7,1,Tuesday,7593,2021-07-13,Prod006,55,128,7040,2956.8,0.42,SM003,Mark052,1128299
328,2021-07-13,2021,7,1,Tuesday,7305,2021-07-13,Prod006,55,145,7975,3987.5,0.5,SM003,Mark048,1185732
328,2021-07-13,2021,7,1,Tuesday,3705,2021-07-13,Prod006,60,425,255000,76500,0.3,SM001,Mark052,1128299
328,2021-07-13,2021,7,1,Tuesday,3417,2021-07-13,Prod006,60,500,300000,120000,0.4,SM001,Mark048,1185732
329,2021-07-14,2021,7,2,Wednesday,4947,2021-07-14,Prod001,36,94,3384,1827.36,0.54,SM003,Mark015,1185732
329,2021-07-14,2021,7,2,Wednesday,1059,2021-07-14,Prod001,40,325,130000,52000,0.4,SM002,Mark015,1185732
329,2021-07-14,2021,7,2,Wednesday,4217,2021-07-14,Prod003,38,75,2850,1396.5,0.49,SM003,Mark005,1185732
329,2021-07-14,2021,7,2,Wednesday,329,2021-07-14,Prod003,40,250,100000,35000,0.35,SM002,Mark005,1185732
330,2021-07-15,2021,7,3,Thursday,5572,2021-07-15,Prod001,57,225,12825,7695,0.6,SM003,Mark024,1128299
330,2021-07-15,2021,7,3,Thursday,1684,2021-07-15,Prod001,60,900,540000,270000,0.5,SM001,Mark024,1128299
330,2021-07-15,2021,7,3,Thursday,4948,2021-07-15,Prod002,29,41,1189,546.94,0.46,SM003,Mark015,1185732
330,2021-07-15,2021,7,3,Thursday,1060,2021-07-15,Prod002,30,150,45000,15750.0,0.35,SM002,Mark015,1185732
330,2021-07-15,2021,7,3,Thursday,5573,2021-07-15,Prod002,53,189,10017,5108.67,0.51,SM003,Mark024,1128299
330,2021-07-15,2021,7,3,Thursday,1685,2021-07-15,Prod002,55.0,650,357500.0,143000,0.4,SM001,Mark024,1128299
330,2021-07-15,2021,7,3,Thursday,5574,2021-07-15,Prod003,46,173,7958,3581.1,0.45,SM003,Mark024,1128299
330,2021-07-15,2021,7,3,Thursday,1686,2021-07-15,Prod003,50,575,287500,86250,0.3,SM001,Mark024,1128299
330,2021-07-15,2021,7,3,Thursday,4218,2021-07-15,Prod004,37,63,2331,1165.5,0.5,SM003,Mark005,1185732
330,2021-07-15,2021,7,3,Thursday,330,2021-07-15,Prod004,40,225,90000,36000,0.4,SM002,Mark005,1185732
330,2021-07-15,2021,7,3,Thursday,5575,2021-07-15,Prod004,47,158,7426,3341.7,0.45,SM003,Mark024,1128299
330,2021-07-15,2021,7,3,Thursday,1687,2021-07-15,Prod004,50,525,262500,91875,0.35,SM001,Mark024,1128299
330,2021-07-15,2021,7,3,Thursday,5576,2021-07-15,Prod005,54,143,7722,3938.22,0.51,SM003,Mark024,1128299
330,2021-07-15,2021,7,3,Thursday,1688,2021-07-15,Prod005,60,550,330000,132000,0.4,SM001,Mark024,1128299
330,2021-07-15,2021,7,3,Thursday,5577,2021-07-15,Prod006,62,210,13020,8983.8,0.69,SM003,Mark024,1128299
330,2021-07-15,2021,7,3,Thursday,1689,2021-07-15,Prod006,65,725,471250,259187.5,0.55,SM001,Mark024,1128299
331,2021-07-16,2021,7,4,Friday,9100,2021-07-16,Prod001,47,289,13583,6248.18,0.46,SM002,Mark037,1185732
331,2021-07-16,2021,7,4,Friday,7156,2021-07-16,Prod001,55,182,10010,5205.2,0.52,SM003,Mark046,1189833
331,2021-07-16,2021,7,4,Friday,6508,2021-07-16,Prod001,58,221,12818,6537.18,0.51,SM003,Mark037,1185732
331,2021-07-16,2021,7,4,Friday,2620,2021-07-16,Prod001,60,850,510000,204000,0.4,SM003,Mark037,1185732
331,2021-07-16,2021,7,4,Friday,3268,2021-07-16,Prod001,60.0,650,390000.0,156000.0,0.4,SM001,Mark046,1189833
331,2021-07-16,2021,7,4,Friday,8740,2021-07-16,Prod001,62,306,18972,8157.96,0.43,SM002,Mark028,1189833
331,2021-07-16,2021,7,4,Friday,8452,2021-07-16,Prod001,68,297,20196,7472.52,0.37,SM002,Mark020,1197831
331,2021-07-16,2021,7,4,Friday,5284,2021-07-16,Prod001,83,261,21663,9531.72,0.44,SM003,Mark020,1197831
331,2021-07-16,2021,7,4,Friday,5860,2021-07-16,Prod001,86,270,23220,12306.6,0.53,SM003,Mark028,1189833
331,2021-07-16,2021,7,4,Friday,1396,2021-07-16,Prod001,90,900,810000,243000,0.3,SM001,Mark020,1197831
331,2021-07-16,2021,7,4,Friday,1972,2021-07-16,Prod001,90,900,810000,324000,0.4,SM003,Mark028,1189833
331,2021-07-16,2021,7,4,Friday,9101,2021-07-16,Prod002,42,192,8064,3064.32,0.38,SM002,Mark037,1197831
331,2021-07-16,2021,7,4,Friday,7157,2021-07-16,Prod002,50,116,5800,3074,0.53,SM003,Mark046,1189833
331,2021-07-16,2021,7,4,Friday,6509,2021-07-16,Prod002,53,156,8268,3720.6,0.45,SM003,Mark037,1197831
331,2021-07-16,2021,7,4,Friday,2621,2021-07-16,Prod002,55.0,600,330000.0,115500.0,0.35,SM003,Mark037,1197831
331,2021-07-16,2021,7,4,Friday,3269,2021-07-16,Prod002,55.0,400,220000.0,88000.0,0.4,SM001,Mark046,1189833
331,2021-07-16,2021,7,4,Friday,8741,2021-07-16,Prod002,67,248,16616,7643.36,0.46,SM002,Mark028,1189833
331,2021-07-16,2021,7,4,Friday,8453,2021-07-16,Prod002,74,263,19462,5449.36,0.28,SM002,Mark020,1197831
331,2021-07-16,2021,7,4,Friday,5285,2021-07-16,Prod002,88,225,19800,7920,0.4,SM003,Mark020,1197831
331,2021-07-16,2021,7,4,Friday,5861,2021-07-16,Prod002,92,203,18676,10271.8,0.55,SM003,Mark028,1189833
331,2021-07-16,2021,7,4,Friday,1397,2021-07-16,Prod002,95,750,712500,178125,0.25,SM001,Mark020,1197831
331,2021-07-16,2021,7,4,Friday,1973,2021-07-16,Prod002,95,750,712500,285000,0.4,SM003,Mark028,1189833
331,2021-07-16,2021,7,4,Friday,4949,2021-07-16,Prod003,29,14,406,203,0.5,SM003,Mark015,1185732
331,2021-07-16,2021,7,4,Friday,1061,2021-07-16,Prod003,30,50,15000,5250,0.35,SM002,Mark015,1185732
331,2021-07-16,2021,7,4,Friday,9102,2021-07-16,Prod003,37,168,6216,2610.72,0.42,SM002,Mark037,1197831
331,2021-07-16,2021,7,4,Friday,6510,2021-07-16,Prod003,48,142,6816,3408,0.5,SM003,Mark037,1197831
331,2021-07-16,2021,7,4,Friday,7158,2021-07-16,Prod003,49,98,4802,2545.06,0.53,SM003,Mark046,1189833
331,2021-07-16,2021,7,4,Friday,3270,2021-07-16,Prod003,50,325,162500,65000,0.4,SM001,Mark046,1189833
331,2021-07-16,2021,7,4,Friday,2622,2021-07-16,Prod003,50,525,262500,105000,0.4,SM003,Mark037,1197831
331,2021-07-16,2021,7,4,Friday,8742,2021-07-16,Prod003,69,210,14490,6810.3,0.47,SM002,Mark028,1189833
331,2021-07-16,2021,7,4,Friday,8454,2021-07-16,Prod003,72,238,17136,5826.24,0.34,SM002,Mark020,1197831
331,2021-07-16,2021,7,4,Friday,5286,2021-07-16,Prod003,86,189,16254,7151.76,0.44,SM003,Mark020,1197831
331,2021-07-16,2021,7,4,Friday,5862,2021-07-16,Prod003,90,196,17640,9525.6,0.54,SM003,Mark028,1189833
331,2021-07-16,2021,7,4,Friday,1398,2021-07-16,Prod003,95,700,665000,199500,0.3,SM001,Mark020,1197831
331,2021-07-16,2021,7,4,Friday,1974,2021-07-16,Prod003,95,700,665000,266000,0.4,SM003,Mark028,1189833
331,2021-07-16,2021,7,4,Friday,9103,2021-07-16,Prod004,33,143,4719,2029.17,0.43,SM002,Mark037,1197831
331,2021-07-16,2021,7,4,Friday,7159,2021-07-16,Prod004,48,77,3696,1884.96,0.51,SM003,Mark046,1189833
331,2021-07-16,2021,7,4,Friday,6511,2021-07-16,Prod004,48,124,5952,3154.56,0.53,SM003,Mark037,1197831
331,2021-07-16,2021,7,4,Friday,3271,2021-07-16,Prod004,50,275,137500,55000,0.4,SM001,Mark046,1189833
331,2021-07-16,2021,7,4,Friday,2623,2021-07-16,Prod004,50,475,237500,95000,0.4,SM003,Mark037,1197831
331,2021-07-16,2021,7,4,Friday,8455,2021-07-16,Prod004,59,186,10974,3621.42,0.33,SM002,Mark020,1197831
331,2021-07-16,2021,7,4,Friday,8743,2021-07-16,Prod004,62,198,12276,5524.2,0.45,SM002,Mark028,1189833
331,2021-07-16,2021,7,4,Friday,5287,2021-07-16,Prod004,82,180,14760,6346.8,0.43,SM003,Mark020,1197831
331,2021-07-16,2021,7,4,Friday,5863,2021-07-16,Prod004,86,168,14448,7801.92,0.54,SM003,Mark028,1189833
331,2021-07-16,2021,7,4,Friday,1399,2021-07-16,Prod004,90,600,540000,162000,0.3,SM001,Mark020,1197831
331,2021-07-16,2021,7,4,Friday,1975,2021-07-16,Prod004,90,600,540000,216000.0,0.4,SM003,Mark028,1189833
331,2021-07-16,2021,7,4,Friday,9104,2021-07-16,Prod005,46,150,6900,2553,0.37,SM002,Mark037,1197831
